city,state,country,country_code,latitude,longitude,timezone,population,elevation_m
Heyburn,ID,USA,US,42.55852,-113.7639,America/Boise,3223,1266
Isle of palms,SC,USA,US,32.78684,-79.7948,America/New_York,4133,1
Thompson,ND,USA,US,47.77359,-97.1098,America/Chicago,1005,266
Seneca,MO,USA,US,36.84146,-94.61106,America/Chicago,2397,258
Mamaroneck,NY,USA,US,40.94871,-73.73263,America/New_York,19375,0
Coral springs,FL,USA,US,26.27119,-80.2706,America/New_York,129485,3
Eastport,NY,USA,US,40.82593,-72.73177,America/New_York,1831,9
Liberec,Liberecky kraj,Czech Republic,CZ,50.76711,15.05619,Europe/Prague,102951,194
Portage Lakes,OH,USA,US,41.00728,-81.52706,America/New_York,6968,321
Frankfurt am Main,Hesse,Germany,DE,50.11552,8.68417,Europe/Berlin,650000,194
EL Cajon,CA,USA,US,32.79477,-116.96253,America/Los_Angeles,103679,133
Golden Meadow,LA,USA,US,29.37911,-90.26008,America/Chicago,2060,0
Queretaro,Chiapas,Mexico,MX,15.83752,-92.75774,America/Mexico_City,2203,194
Enterprise,UT,USA,US,41.09967,-111.73632,America/Denver,605,1512
Rothwell,ENG,United Kingdom,GB,52.41667,-0.8,Europe/London,7694,194
New Maryland,NB,Canada,CA,45.89662,-66.68225,America/Moncton,4174,194
Spring Mount,PA,USA,US,40.27566,-75.45657,America/New_York,2259,47
Garfield,WA,USA,US,47.00795,-117.14101,America/Los_Angeles,604,754
Wilbraham,MA,USA,US,42.12371,-72.43147,America/New_York,3915,85
Grove City,MN,USA,US,45.15052,-94.68305,America/Chicago,616,363
Okara,Punjab,Pakistan,PK,30.81029,73.45155,Asia/Karachi,223648,194
West Point,CA,USA,US,38.39908,-120.52743,America/Los_Angeles,674,844
Central,SC,USA,US,34.72427,-82.78125,America/New_York,5167,278
Algodones,NM,USA,US,35.38059,-106.47919,America/Denver,814,1558
Fort Defiance,AZ,USA,US,35.74446,-109.07648,America/Denver,3624,2083
Klerksdorp,North-West,South Africa,ZA,-26.85213,26.66672,Africa/Johannesburg,178921,194
Faison,NC,USA,US,35.11628,-78.1361,America/New_York,985,49
Mason,TX,USA,US,30.74879,-99.23061,America/Chicago,2139,469
Paw Paw,WV,USA,US,39.54869,-80.15313,America/New_York,508,275
Ferron,UT,USA,US,39.09358,-111.13322,America/Denver,1562,1820
Ljungsbro,OEstergoetland,Sweden,SE,58.51667,15.5,Europe/Stockholm,6763,194
Edmonton,KY,USA,US,36.98006,-85.61219,America/Chicago,1568,252
Gander,NL,Canada,CA,48.95624,-54.61647,America/St_Johns,11688,194
Praia,Praia,Cape Verde Island,CV,14.93152,-23.51254,Atlantic/Cape_Verde,113364,0
Silver Springs,NV,USA,US,39.41547,-119.22461,America/Los_Angeles,5296,1280
Saint Anne,IL,USA,US,41.02503,-87.71392,America/Chicago,1257,203
Jamestown,NC,USA,US,35.9943,-79.93531,America/New_York,3737,242
Texas city,TX,USA,US,29.38385,-94.9027,America/Chicago,47618,3
Enterprise,WV,USA,US,39.42092,-80.27786,America/New_York,961,290
Savage,MD,USA,US,39.13789,-76.82386,America/New_York,7054,64
Baxter Springs,KS,USA,US,37.02368,-94.7355,America/Chicago,4028,257
Flat Lick,KY,USA,US,36.82898,-83.7702,America/New_York,960,317
Kharkiv,Kharkiv,Ukraine,UA,49.98081,36.25272,Europe/Kyiv,1433886,194
Boyce,VA,USA,US,39.09316,-78.05944,America/New_York,615,182
Goshen,CA,USA,US,36.35106,-119.42012,America/Los_Angeles,3006,87
Mehlville,MO,USA,US,38.50839,-90.32289,America/Chicago,28380,184
Juxtlahuaca,Guerrero,Mexico,MX,17.42917,-99.14639,America/Mexico_City,908,194
Ballymoney,NIR,United Kingdom,GB,55.0708,-6.51009,Europe/London,9625,194
Pembroke,VA,USA,US,37.31957,-80.63895,America/New_York,1081,504
Mount Vernon,TX,USA,US,33.18873,-95.22133,America/Chicago,2753,150
Tsaile,AZ,USA,US,36.3033,-109.21566,America/Denver,1205,2147
Deerwood,MN,USA,US,46.47357,-93.89887,America/Chicago,520,389
Mount Savage,MD,USA,US,39.69564,-78.87974,America/New_York,873,378
South San Gabriel,CA,USA,US,34.04915,-118.09462,America/Los_Angeles,8070,83
Audubon,IA,USA,US,41.71804,-94.93249,America/Chicago,2017,398
Iligan City,Soccsksargen,Philippines,PH,8.25,124.4,Asia/Manila,312323,194
Waterville,WA,USA,US,47.64708,-120.07118,America/Los_Angeles,1171,800
Moffat,SCT,United Kingdom,GB,55.33527,-3.44142,Europe/London,2550,194
Courtown,NA,Ireland,IE,52.64424,-6.22899,Europe/Dublin,3591,194
Drogheda,NA,Ireland,IE,53.71889,-6.34778,Europe/Dublin,40956,194
Garrison,ND,USA,US,47.65222,-101.41572,America/Chicago,1538,588
Rockville,CT,USA,US,41.86676,-72.44953,America/New_York,7474,121
Summerland,BC,Canada,CA,49.59977,-119.66911,America/Vancouver,11615,194
Cashton,WI,USA,US,43.74191,-90.7793,America/Chicago,1097,415
Milford,PA,USA,US,41.32232,-74.80239,America/New_York,980,150
Laguna Vista,TX,USA,US,26.10091,-97.29025,America/Chicago,3212,3
Gulf breeze,FL,USA,US,30.35714,-87.16386,America/Chicago,6323,5
Sintra,Lisbon,Portugal,PT,38.80097,-9.37826,Europe/Lisbon,26193,194
Amstelveen,North Holland,Netherlands,NL,52.30083,4.86389,Europe/Amsterdam,79639,194
Bury St Edmunds,ENG,United Kingdom,GB,52.2463,0.71111,Europe/London,42812,194
Eagle,WI,USA,US,42.87946,-88.47427,America/Chicago,1974,291
Blythewood,SC,USA,US,34.21432,-80.97398,America/New_York,2782,152
Chino HIlls,CA,USA,US,33.9938,-117.75888,America/Los_Angeles,78309,262
Pittsford,VT,USA,US,43.70673,-73.02816,America/New_York,740,172
Missouri City,TX,USA,US,29.61857,-95.53772,America/Chicago,74139,24
Suva,Central,Fiji,FJ,-18.13683,178.42531,Pacific/Fiji,77366,194
Weimar,TX,USA,US,29.70301,-96.78053,America/Chicago,2161,125
Rosebud,TX,USA,US,31.07296,-96.9786,America/Chicago,1373,121
Loretto,TN,USA,US,35.07786,-87.43974,America/Chicago,1747,251
Acton Vale,QC,Canada,CA,45.65007,-72.56582,America/Toronto,7656,194
Seymour,WI,USA,US,44.82663,-91.43127,America/Chicago,1418,270
Cadott,WI,USA,US,44.94802,-91.1507,America/Chicago,1426,300
North Merrick,NY,USA,US,40.69121,-73.56318,America/New_York,12272,14
Sykesville,PA,USA,US,41.05034,-78.82225,America/New_York,1135,415
Sandy springs,GA,USA,US,33.92427,-84.37854,America/New_York,105330,333
Huntingburg,IN,USA,US,38.29894,-86.955,America/Indiana/Vincennes,6035,149
Alton,MO,USA,US,36.69423,-91.3993,America/Chicago,877,238
West Kilbride,SCT,United Kingdom,GB,55.69004,-4.85771,Europe/London,4760,194
Effingham,NH,USA,US,43.76119,-70.99645,America/New_York,1356,183
Maceio,Alagoas,Brazil,BR,-9.66583,-35.73528,America/Maceio,1031597,194
Ransbach-Baumbach,Rheinland-Pfalz,Germany,DE,50.46496,7.7283,Europe/Berlin,7327,194
Halifax,PA,USA,US,40.46814,-76.93192,America/New_York,833,126
Window Rock,AZ,USA,US,35.68057,-109.05259,America/Denver,2712,2100
Otis,ME,USA,US,44.7123,-68.4528,America/New_York,565,91
Carle Place,NY,USA,US,40.7526,-73.61041,America/New_York,4981,31
Richmond,MI,USA,US,42.8092,-82.75576,America/Detroit,5864,223
Stuart,VA,USA,US,36.64097,-80.26561,America/New_York,1442,410
Latta,SC,USA,US,34.3371,-79.43116,America/New_York,1351,32
Duiven,Gelderland,Netherlands,NL,51.94667,6.01389,Europe/Amsterdam,25469,194
Chauvin,LA,USA,US,29.43855,-90.59537,America/Chicago,2912,1
Hughesville,PA,USA,US,41.24119,-76.72385,America/New_York,2099,177
Hildebran,NC,USA,US,35.71402,-81.42203,America/New_York,2000,355
Panacea,FL,USA,US,30.03743,-84.38768,America/New_York,816,2
Berwick,ME,USA,US,43.26592,-70.8645,America/New_York,2187,52
Detroit,TX,USA,US,33.6615,-95.26662,America/Chicago,705,147
Fulda,Hesse,Germany,DE,50.55162,9.67518,Europe/Berlin,63760,194
Osmond,NE,USA,US,42.36,-97.59673,America/Chicago,763,506
Parkside,PA,USA,US,41.1012,-75.25046,America/New_York,2206,217
Round lake,IL,USA,US,42.35336,-88.09341,America/Chicago,18461,243
Differdange,Esch-sur-Alzette,Luxemburg,LU,49.52417,5.89139,Europe/Luxembourg,5296,194
McCamey,TX,USA,US,31.13598,-102.2243,America/Chicago,2062,752
Rankin,TX,USA,US,32.2057,-96.70666,America/Chicago,718,144
Lino Lakes,MN,USA,US,45.16024,-93.08883,America/Chicago,21050,270
Little Ferry,NJ,USA,US,40.85288,-74.04208,America/New_York,10963,3
Great Falls,SC,USA,US,34.57514,-80.90202,America/New_York,1932,142
Hinton,OK,USA,US,35.47144,-98.35562,America/Chicago,3244,512
Upper Montclair,NJ,USA,US,40.84621,-74.20126,America/New_York,11565,96
Cleveland,MN,USA,US,44.32552,-93.83773,America/Chicago,700,315
New Plymouth,Taranaki,New Zealand -Taranaki,NZ,-39.06667,174.08333,Pacific/Auckland,87300,194
Waregem,Flanders,Belgium,BE,50.88898,3.42756,Europe/Brussels,35896,194
Goulburn,New South Wales,Australia,AU,-34.75155,149.72086,Australia/Sydney,22645,194
Hanworth,ENG,United Kingdom,GB,51.43333,-0.38333,Europe/London,23563,194
Mindarie,Western Australia,Australia,AU,-31.68932,115.70698,Australia/Perth,7326,25
Kedainiai,Kaunas,Lithuania,LT,55.28782,23.97275,Europe/Vilnius,22677,194
Malmesbury,ENG,United Kingdom,GB,51.58175,-2.09708,Europe/London,6318,194
Sunbright,TN,USA,US,36.24341,-84.66994,America/New_York,545,400
Gibson City,IL,USA,US,40.45843,-88.3846,America/Chicago,3409,221
Omemee,ON,Canada,CA,44.29897,-78.55989,America/Toronto,1323,194
Scio,NY,USA,US,42.17146,-77.97861,America/New_York,609,444
Kassel,Hesse,Germany,DE,51.31667,9.5,Europe/Berlin,194501,194
Malinalco,Mexico,Mexico,MX,18.94847,-99.49619,America/Mexico_City,8045,194
Rio Hato,Cocle,Panama,PA,8.3794,-80.16621,America/Panama,5615,194
Cooma,New South Wales,Australia,AU,-36.23517,149.12408,Australia/Sydney,6555,194
Arluno,Lombardy,Italy,IT,45.50344,8.94222,Europe/Rome,10362,156
Springer,NM,USA,US,36.36114,-104.59527,America/Denver,943,1767
Brooklyn,MD,USA,US,39.23039,-76.60219,America/New_York,13252,19
Springfield,SC,USA,US,33.49682,-81.27927,America/New_York,503,92
Ipatinga,Minas Gerais,Brazil,BR,-19.46833,-42.53667,America/Sao_Paulo,228746,194
Sandy Hook,KY,USA,US,38.08647,-83.12628,America/New_York,630,235
Thomas,OK,USA,US,35.74422,-98.74758,America/Chicago,1244,532
Roskilde,Zealand,Denmark,DK,55.64152,12.08035,Europe/Copenhagen,51916,194
Holly Pond,AL,USA,US,34.17426,-86.61638,America/Chicago,812,265
Verdi,NV,USA,US,39.51824,-119.98881,America/Los_Angeles,1415,1493
Paarl,Western Cape,South Africa,ZA,-33.73378,18.97523,Africa/Johannesburg,190000,194
Cordoba,Cordoba,Argentina,AR,-31.4135,-64.18105,America/Argentina/Cordoba,1317298,194
Bensheim,Hesse,Germany,DE,49.68369,8.61839,Europe/Berlin,39439,194
Wyreema,Queensland,Australia,AU,-27.65583,151.85532,Australia/Brisbane,1778,194
Excelsior Springs,MO,USA,US,39.33917,-94.22606,America/Chicago,11486,239
Battle Ground,IN,USA,US,40.50837,-86.84168,America/Indiana/Indianapolis,1474,179
Splendora,TX,USA,US,30.23299,-95.16104,America/Chicago,1684,38
Beaver Meadows,PA,USA,US,40.92814,-75.91464,America/New_York,842,483
Bokeelia,FL,USA,US,26.70563,-82.15898,America/New_York,1780,0
Abersoch,WLS,United Kingdom,GB,52.82437,-4.50584,Europe/London,783,194
Palisades Park,NJ,USA,US,40.84816,-73.99764,America/New_York,20743,29
Lowville,NY,USA,US,43.78674,-75.49185,America/New_York,3416,269
Andrews,TX,USA,US,32.31872,-102.54572,America/Chicago,13816,968
Rawtenstall,ENG,United Kingdom,GB,53.70076,-2.28442,Europe/London,22114,194
Polonnaruwa,North Central,Sri Lanka,LK,7.93965,81.00274,Asia/Colombo,13900,194
Fyffe,AL,USA,US,34.44676,-85.90414,America/Chicago,1023,386
Las Pinas,Metro Manila,Philippines,PH,14.45056,120.98278,Asia/Manila,590000,194
Melton,Victoria,Australia,AU,-37.68339,144.58543,Australia/Melbourne,7999,194
Chatham,NY,USA,US,42.36425,-73.59484,America/New_York,1696,141
Casablanca,Casablanca-Settat,Morocco,MA,33.58831,-7.61138,Africa/Casablanca,3144909,194
Billericay,ENG,United Kingdom,GB,51.62867,0.41963,Europe/London,36338,194
Nassau Bay,TX,USA,US,29.54468,-95.09104,America/Chicago,4100,5
Minden,NE,USA,US,40.49863,-98.94786,America/Chicago,3006,662
Luna Pier,MI,USA,US,41.80699,-83.44243,America/Detroit,1389,175
Bay City,OR,USA,US,45.5226,-123.8893,America/Los_Angeles,1332,12
Aldergrove,BC,Canada,CA,49.05801,-122.47087,America/Vancouver,12363,194
Cumbernauld,SCT,United Kingdom,GB,55.94685,-3.99051,Europe/London,51610,194
Duryea,PA,USA,US,41.34397,-75.73853,America/New_York,4933,215
New Milford,NJ,USA,US,40.9351,-74.01903,America/New_York,16801,9
Ashcroft,BC,Canada,CA,50.72372,-121.28207,America/Vancouver,1558,194
Johor Bahru,Johor,Malaysia,MY,1.4655,103.7578,Asia/Kuala_Lumpur,858118,194
Alloa,SCT,United Kingdom,GB,56.11586,-3.78997,Europe/London,20390,194
Poseyville,IN,USA,US,38.17004,-87.78308,America/Chicago,1029,134
Rawdon,QC,Canada,CA,46.05007,-73.71587,America/Toronto,5188,194
Recife,Pernambuco,Brazil,BR,-8.05389,-34.88111,America/Recife,1653461,194
Aguascalientes,Aguascalientes,Mexico,MX,21.88234,-102.28259,America/Mexico_City,722250,194
Hill City,MN,USA,US,46.99328,-93.59856,America/Chicago,600,408
Coaldale,AB,Canada,CA,49.7167,-112.61854,America/Edmonton,8215,194
Chemnitz,Saxony,Germany,DE,50.8357,12.92922,Europe/Berlin,247220,194
Perry Hall,MD,USA,US,39.41261,-76.46357,America/New_York,28474,77
Clarion,IA,USA,US,42.73164,-93.73299,America/Chicago,2767,357
Tawas City,MI,USA,US,44.26946,-83.5147,America/Detroit,1786,180
Reidsville,GA,USA,US,32.08686,-82.1179,America/New_York,2616,62
Pateros,WA,USA,US,48.05098,-119.9034,America/Los_Angeles,668,245
Mont Alto,PA,USA,US,39.84426,-77.55832,America/New_York,1733,258
Tashkent,Tashkent,Uzbekistan,UZ,41.26465,69.21627,Asia/Tashkent,1978028,194
Howard,WI,USA,US,44.5436,-88.08816,America/Chicago,19250,187
Taichung,Taiwan,Taiwan,TW,24.1469,120.6839,Asia/Taipei,1040725,194
Tongeren,Flanders,Belgium,BE,50.78054,5.46484,Europe/Brussels,29816,194
Trenton,TX,USA,US,33.43067,-96.33859,America/Chicago,628,232
Martin,SD,USA,US,43.1725,-101.73265,America/Denver,1061,1009
Sincelejo,Sucre,Colombia,CO,9.30472,-75.39778,America/Bogota,277773,194
Hesperia,MI,USA,US,43.5689,-86.03951,America/Detroit,938,227
Doboj,Srpska,Bosnia and Herzegovina,BA,44.73179,18.08698,Europe/Sarajevo,27235,194
Black Earth,WI,USA,US,43.13722,-89.74679,America/Chicago,1403,250
Huntsville,TN,USA,US,35.77702,-84.28242,America/New_York,998,259
Bornem,Flanders,Belgium,BE,51.09716,4.24364,Europe/Brussels,19997,194
Naples,Campania,Italy,IT,40.85216,14.26811,Europe/Rome,909048,17
Philadelphia,NY,USA,US,44.1545,-75.70882,America/New_York,1223,148
Columbia,NC,USA,US,35.91766,-76.25215,America/New_York,832,1
Sinton,TX,USA,US,28.03668,-97.50916,America/Chicago,5736,15
Zuiddorpe,Zeeland,Netherlands,NL,51.235,3.90417,Europe/Amsterdam,989,194
Dighton,MA,USA,US,41.81399,-71.12032,America/New_York,6283,4
Mount Vernon,VA,USA,US,38.71412,-77.10082,America/New_York,12416,10
Clarkston,GA,USA,US,33.80955,-84.23964,America/New_York,12215,311
Claremont,NC,USA,US,35.71458,-81.14619,America/New_York,1365,299
Davao,Davao,Philippines,PH,7.07306,125.61278,Asia/Manila,1776949,194
Hardy,AR,USA,US,36.3159,-91.48264,America/Chicago,759,115
Jefferson,IA,USA,US,42.01526,-94.37747,America/Chicago,4204,325
Victory Lakes,NJ,USA,US,39.63317,-74.966,America/New_York,2111,36
Irvington,NJ,USA,US,40.73232,-74.23487,America/New_York,61323,47
Rockland,MA,USA,US,42.13066,-70.91616,America/New_York,17982,49
greensboro,NC,USA,US,36.07264,-79.79198,America/New_York,285342,266
Mariemont,OH,USA,US,39.14506,-84.37438,America/New_York,3426,179
Hoppers Crossing,Victoria,Australia,AU,-37.88264,144.7003,Australia/Melbourne,37216,194
Kindred,ND,USA,US,46.64858,-97.01703,America/Chicago,728,288
Enfield,ME,USA,US,45.24894,-68.56836,America/New_York,1680,52
Nacaome,Valle Department,Honduras,HN,13.53611,-87.4875,America/Tegucigalpa,13929,194
Overton,NE,USA,US,40.73862,-99.53761,America/Chicago,573,707
New Salem,PA,USA,US,39.92424,-79.8356,America/New_York,579,317
Manor,PA,USA,US,40.33396,-79.67004,America/New_York,3299,285
Holyoke,CO,USA,US,40.58444,-102.30241,America/Denver,2251,1139
Genoa,IL,USA,US,42.09725,-88.69287,America/Chicago,5196,254
clearwater,FL,USA,US,27.96585,-82.8001,America/New_York,113003,9
PRICE,UT,USA,US,39.59941,-110.81071,America/Denver,8378,1696
Eastover,SC,USA,US,33.87682,-80.69287,America/New_York,817,57
Jersey city,NJ,USA,US,40.72816,-74.07764,America/New_York,264290,9
Fredericksburg,IA,USA,US,42.96525,-92.19962,America/Chicago,922,328
NORMAN,OK,USA,US,35.22257,-97.43948,America/Chicago,124880,357
Charlestown,NH,USA,US,43.23869,-72.42453,America/New_York,1152,119
Washington,ENG,United Kingdom,GB,50.90487,-0.40649,Europe/London,1930,194
Oquawka,IL,USA,US,40.93198,-90.94709,America/Chicago,1314,168
Braddock,PA,USA,US,40.4034,-79.86838,America/New_York,2128,233
Bullhead city,AZ,USA,US,35.14778,-114.5683,America/Phoenix,39445,170
Archie,MO,USA,US,38.48168,-94.35439,America/Chicago,1201,254
Thermal,CA,USA,US,33.6403,-116.13945,America/Los_Angeles,2865,-36
Springer,OK,USA,US,34.31454,-97.14279,America/Chicago,702,280
Graniteville,VT,USA,US,44.15117,-72.49288,America/New_York,784,389
Ridgeville,SC,USA,US,33.09572,-80.31537,America/New_York,1836,23
Williamsburg,FL,USA,US,28.41445,-81.44285,America/New_York,7646,27
Exira,IA,USA,US,41.59082,-94.87554,America/Chicago,788,385
Salt lake city,UT,USA,US,40.76078,-111.89105,America/Denver,192672,1299
Gerena,Andalusia,Spain,ES,37.52957,-6.15479,Europe/Madrid,5803,194
Chauncey,OH,USA,US,39.39785,-82.12931,America/New_York,1039,201
Gervais,OR,USA,US,45.10818,-122.8976,America/Los_Angeles,2631,57
Fort Loramie,OH,USA,US,40.35144,-84.37384,America/New_York,1491,289
Islip Terrace,NY,USA,US,40.74315,-73.19262,America/New_York,5389,7
Prospect,KY,USA,US,38.34507,-85.61552,America/Kentucky/Louisville,4881,143
Murphy,TX,USA,US,33.01512,-96.61305,America/Chicago,20610,177
Elma,WA,USA,US,47.00343,-123.40877,America/Los_Angeles,3034,15
Stoddard,NH,USA,US,43.07869,-72.11453,America/New_York,988,432
Rocky Ford,CO,USA,US,38.05251,-103.72023,America/Denver,3827,1274
Charlestown,IN,USA,US,38.45312,-85.67024,America/Kentucky/Louisville,8088,180
Lake Kiowa,TX,USA,US,33.57705,-97.01306,America/Chicago,1906,216
Kalaheo,HI,USA,US,21.92416,-159.52686,Pacific/Honolulu,4595,216
Salem,NM,USA,US,32.70758,-107.21308,America/Denver,942,1244
Sligo,PA,USA,US,41.10923,-79.49005,America/New_York,692,351
Fairgrove,MI,USA,US,43.52363,-83.54329,America/Detroit,543,201
Marietta,PA,USA,US,40.05704,-76.55219,America/New_York,2608,84
Genoa,OH,USA,US,41.51811,-83.35909,America/New_York,2306,190
River Grove,IL,USA,US,41.92586,-87.83589,America/Chicago,10219,191
Oceano,CA,USA,US,35.09886,-120.61239,America/Los_Angeles,7286,9
Spring valley,CA,USA,US,32.74477,-116.99892,America/Los_Angeles,28205,119
New Waterford,OH,USA,US,40.84506,-80.61452,America/New_York,1202,319
Doerun,GA,USA,US,31.31963,-83.91712,America/New_York,773,119
Jitauna,Bahia,Brazil,BR,-14.01274,-39.89833,America/Bahia,11619,194
Parole,MD,USA,US,38.97956,-76.53052,America/New_York,15922,20
McFarland,WI,USA,US,43.0125,-89.28984,America/Chicago,8209,265
Hyden,KY,USA,US,37.16093,-83.37324,America/New_York,351,281
Fincastle,VA,USA,US,37.4993,-79.87726,America/New_York,341,378
Memphis,TX,USA,US,34.72478,-100.53401,America/Chicago,2138,627
Washington,UT,USA,US,37.13054,-113.50829,America/Denver,24299,851
Erawan,Loei,Thailand,TH,17.30181,101.95382,Asia/Bangkok,0,194
Stateline,NV,USA,US,38.96241,-119.9399,America/Los_Angeles,842,1915
Winchester,KS,USA,US,39.32222,-95.26692,America/Chicago,535,358
Panadura,Western,Sri Lanka,LK,6.7132,79.9026,Asia/Colombo,33735,194
Charlotte,TN,USA,US,36.17728,-87.33973,America/Chicago,1506,198
Hector,MN,USA,US,44.74385,-94.71555,America/Chicago,1076,329
Joinville,Santa Catarina,Brazil,BR,-26.30444,-48.84556,America/Sao_Paulo,461304,194
Mineral Wells,TX,USA,US,32.80846,-98.11282,America/Chicago,14754,269
Foxborough,MA,USA,US,42.06538,-71.24783,America/New_York,5625,88
Werribee,Victoria,Australia,AU,-37.9,144.66667,Australia/Melbourne,50027,194
Wauchula,FL,USA,US,27.54726,-81.81147,America/New_York,4935,34
Carey,ID,USA,US,43.30768,-113.94475,America/Boise,602,1458
Maple Glen,PA,USA,US,40.17928,-75.18045,America/New_York,6742,114
Sousse,Sousse Governorate,Tunisia,TN,35.82539,10.63699,Africa/Tunis,164123,194
Thornton Heath,ENG,United Kingdom,GB,51.39884,-0.09872,Europe/London,14669,194
Knoxville,GA,USA,US,32.72431,-83.99769,America/New_York,69,150
Ely,ENG,United Kingdom,GB,52.39964,0.26196,Europe/London,19090,194
Lake Forest Park,WA,USA,US,47.75676,-122.28096,America/Los_Angeles,13243,23
Harrington,DE,USA,US,38.92372,-75.5777,America/New_York,3691,18
Campos Altos,Minas Gerais,Brazil,BR,-19.69611,-46.17139,America/Sao_Paulo,12648,194
Clarksville,TX,USA,US,33.61066,-95.05272,America/Chicago,3187,125
Grand prairie,TX,USA,US,32.74596,-96.99778,America/Chicago,187809,157
Hemphill,TX,USA,US,31.34074,-93.84685,America/Chicago,1218,85
Chilton,WI,USA,US,44.02888,-88.16288,America/Chicago,3896,275
Little Valley,NY,USA,US,42.25256,-78.80559,America/New_York,1105,487
Pinnacle,NC,USA,US,36.32931,-80.43311,America/New_York,894,329
Valencia,NM,USA,US,34.7995,-106.7003,America/Denver,2192,1478
Perth,ON,Canada,CA,44.90011,-76.24939,America/Toronto,5573,194
Zephyr Cove,NV,USA,US,39.00213,-119.95601,America/Los_Angeles,565,1935
Carrollton,IL,USA,US,39.30227,-90.40706,America/Chicago,2429,189
Arbroath,SCT,United Kingdom,GB,56.56317,-2.58736,Europe/London,23640,194
Orange Grove,TX,USA,US,27.95668,-97.93694,America/Chicago,1334,59
Frankenmuth,MI,USA,US,43.33169,-83.73802,America/Detroit,5025,193
Lannoy,Hauts-de-France,France,FR,50.66674,3.21012,Europe/Paris,1706,194
